Itemcode,"Item Description",Brand,Pack-size,"Vendor ID","Receive Date","PO Number","PO Line #","Ordered Quantity","Order UOM","Received Quantity","Rec. UOM","Weight (LB)","Variance (Quantity)","Estimate Inventory Cost","Actual Inventory Cost","Variance (Inventory Cost)","Estimate Add-on Cost","Actual Add-on Cost","Variance (Add-on Cost)"
" TOM40  ","Tomato Seconds Mix 20#             ","          ","          ","DVD     ",08/15/2016,"003848   ","001           ",116,"CS         ",116,"CS       ",0,0,1537,1537,0,0,0,0
" TOM40  ","Tomato Seconds Mix 20#             ","          ","          ","DVD     ",08/20/2016,"003863   ","001           ",174,"CS         ",174,"CS       ",0,0,2305.5,2305.5,0,0,0,0
" TOM40  ","Tomato Seconds Mix 20#             ","          ","          ","DVD     ",08/22/2016,"003906   ","001           ",174,"CS         ",174,"CS       ",0,0,2305.5,2305.5,0,0,0,0
" TOM40  ","Tomato Seconds Mix 20#             ","          ","          ","DVD     ",08/26/2016,"003937   ","001           ",174,"CS         ",174,"CS       ",0,0,2305.5,2305.5,0,0,0,0
" TOM40  ","Tomato Seconds Mix 20#             ","          ","          ","DVD     ",08/29/2016,"003975   ","001           ",174,"CS         ",174,"CS       ",0,0,2305.5,2305.5,0,0,0,0
" TOM40  ","Tomato Seconds Mix 20#             ","          ","          ","DVD     ",09/02/2016,"004012   ","001           ",116,"CS         ",116,"CS       ",0,0,1537,1537,0,0,0,0
" TOM40  ","Tomato Seconds Mix 20#             ","          ","          ","DVD     ",09/05/2016,"004015   ","001           ",174,"CS         ",174,"CS       ",0,0,2305.5,2305.5,0,0,0,0
" TOM40  ","Tomato Seconds Mix 20#             ","          ","          ","DVD     ",09/09/2016,"004068   ","001           ",116,"CS         ",116,"CS       ",0,0,1537,1537,0,0,0,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","BHO     ",10/09/2015,"002819   ","001           ",126,"CS         ",126,"CS       ",0,0,2898,2898,0,157.5,157.5,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","BHO     ",11/02/2015,"002970   ","001           ",42,"CS         ",42,"CS       ",0,0,966,966,0,52.5,52.5,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","BHO     ",11/09/2015,"002990   ","001           ",84,"CS         ",84,"CS       ",0,0,1932,1932,0,105,105,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","BHO     ",11/16/2015,"003021   ","001           ",42,"CS         ",42,"CS       ",0,0,966,966,0,52.5,52.5,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","BHO     ",11/30/2015,"003068   ","002           ",84,"CS         ",84,"CS       ",0,0,1932,1932,0,105,105,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ROG     ",01/18/2016,"003163   ","002           ",50,"CS         ",50,"CS       ",0,0,1150,1150,0,62.5,62.5,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ROG     ",01/25/2016,"003175   ","002           ",52,"CS         ",52,"CS       ",0,0,1196,1196,0,65,65,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ROG     ",02/01/2016,"003183   ","002           ",70,"CS         ",70,"CS       ",0,0,1610,1610,0,87.5,87.5,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ROG     ",02/15/2016,"003206   ","001           ",42,"CS         ",42,"CS       ",0,0,966,966,0,52.5,52.5,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ROG     ",02/22/2016,"003215   ","001           ",84,"CS         ",84,"CS       ",0,0,1932,1932,0,105,105,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ROG     ",02/29/2016,"003216   ","001           ",42,"CS         ",42,"CS       ",0,0,966,966,0,52.5,52.5,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ROG     ",03/07/2016,"003236   ","001           ",42,"CS         ",42,"CS       ",0,0,966,966,0,52.5,52.5,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ROG     ",03/14/2016,"003245   ","001           ",42,"CS         ",42,"CS       ",0,0,966,966,0,52.5,52.5,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ORB     ",04/12/2016,"003325   ","001           ",1,"CS         ",1,"CS       ",0,0,0,0,0,0,0,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","ORB     ",04/12/2016,"003326   ","001           ",1,"CS         ",1,"CS       ",0,0,0,0,0,0,0,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","PLV     ",06/18/2017,"004823   ","001           ",3,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APP1    ","Apple McIntosh 80s                 ","          ","          ","PLV     ",06/18/2017,"004823   ","002           ",5,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APP102  ","Apple McIntosh 80/88s              ","          ","          ","BHO     ",10/26/2015,"002942   ","002           ",84,"CS         ",84,"CS       ",0,0,2079,2079,0,0,0,0
"APP102  ","Apple McIntosh 80/88s              ","          ","          ","BHO     ",11/12/2015,"003038   ","001           ",126,"CS         ",126,"CS       ",0,0,3118.5,3118.5,0,0,0,0
"APP102  ","Apple McIntosh 80/88s              ","          ","          ","ROG     ",03/17/2016,"003260   ","001           ",126,"CS         ",126,"CS       ",0,0,3118.5,3118.5,0,0,0,0
"APP102  ","Apple McIntosh 80/88s              ","          ","          ","ROG     ",03/23/2016,"003264   ","001           ",84,"CS         ",84,"CS       ",0,0,2079,2079,0,0,0,0
"APP102  ","Apple McIntosh 80/88s              ","          ","          ","ROG     ",04/07/2016,"003302   ","001           ",126,"CS         ",126,"CS       ",0,0,3118.5,3118.5,0,0,0,0
"APP102  ","Apple McIntosh 80/88s              ","          ","          ","ROG     ",04/14/2016,"003317   ","001           ",210,"CS         ",126,"CS       ",0,-40,3118.5,3118.5,0,0,0,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","BHO     ",10/09/2015,"002819   ","003           ",70,"CS         ",70,"CS       ",0,0,1312.5,1312.5,0,87.5,87.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","BHO     ",11/02/2015,"002970   ","002           ",70,"CS         ",70,"CS       ",0,0,1312.5,1312.5,0,87.5,87.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","BHO     ",11/09/2015,"002990   ","002           ",175,"CS         ",175,"CS       ",0,0,3281.25,3281.25,0,218.75,218.75,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","BHO     ",11/16/2015,"003021   ","002           ",60,"CS         ",60,"CS       ",0,0,1125,1125,0,75,75,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","BHO     ",12/04/2015,"003087   ","002           ",91,"CS         ",91,"CS       ",0,0,1706.25,1706.25,0,113.75,113.75,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",01/11/2016,"003157   ","002           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",01/18/2016,"003163   ","001           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",01/25/2016,"003175   ","001           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",02/01/2016,"003183   ","001           ",90,"CS         ",90,"CS       ",0,0,1687.5,1687.5,0,112.5,112.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",02/08/2016,"003195   ","001           ",90,"CS         ",90,"CS       ",0,0,1687.5,1687.5,0,112.5,112.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",02/15/2016,"003206   ","002           ",120,"CS         ",120,"CS       ",0,0,2130,2130,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",02/22/2016,"003215   ","002           ",90,"CS         ",90,"CS       ",0,0,1687.5,1687.5,0,112.5,112.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",02/29/2016,"003216   ","002           ",90,"CS         ",90,"CS       ",0,0,1687.5,1687.5,0,112.5,112.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",03/07/2016,"003236   ","002           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",03/14/2016,"003245   ","002           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",03/21/2016,"003261   ","001           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",03/25/2016,"003267   ","001           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",04/04/2016,"003283   ","002           ",90,"CS         ",90,"CS       ",0,0,1687.5,1687.5,0,112.5,112.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",04/11/2016,"003304   ","001           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",04/18/2016,"003316   ","001           ",120,"CS         ",120,"CS       ",0,0,2250,2250,0,150,150,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",04/27/2016,"003336   ","001           ",150,"CS         ",150,"CS       ",0,0,2812.5,2812.5,0,187.5,187.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",05/04/2016,"003349   ","001           ",90,"CS         ",79,"CS       ",0,-12.22,1481.25,1481.25,0,112.5,112.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ROG     ",05/05/2016,"003469   ","001           ",12,"CS         ",12,"CS       ",0,0,0,0,0,0,0,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ORB     ",02/22/2017,"004662   ","001           ",504,"CS         ",504,"CS       ",0,0,11718,11718,0,640.08,640.08,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ORB     ",03/01/2017,"004672   ","001           ",378,"CS         ",378,"CS       ",0,0,8788.5,8788.5,0,480.06,480.06,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ORB     ",03/08/2017,"004683   ","001           ",504,"CS         ",502,"CS       ",0,-0.4,11671.5,11671.5,0,637.54,637.54,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ORB     ",03/15/2017,"004693   ","001           ",336,"CS         ",336,"CS       ",0,0,7980,7980,0,426.72,426.72,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ORB     ",03/18/2017,"004703   ","001           ",714,"CS         ",714,"CS       ",0,0,17314.5,17314.5,0,510,510,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ORB     ",03/22/2017,"004704   ","001           ",210,"CS         ",210,"CS       ",0,0,4987.5,4987.5,0,266.7,266.7,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ORB     ",03/29/2017,"004719   ","001           ",756,"CS         ",756,"CS       ",0,0,18333,18333,0,540,540,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ORB     ",03/31/2017,"004727   ","001           ",1008,"CS         ",1008,"CS       ",0,0,23940,23940,0,1280.16,1280.16,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ORB     ",04/07/2017,"004733   ","001           ",1008,"CS         ",1008,"CS       ",0,0,23940,23940,0,1280.16,1280.16,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ORB     ",04/12/2017,"004739   ","001           ",504,"CS         ",504,"CS       ",0,0,12222,12222,0,360,360,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ORB     ",04/19/2017,"004744   ","001           ",1050,"CS         ",1050,"CS       ",0,0,24937.5,24937.5,0,1333.5,1333.5,0
"APP11   ","Apple McIntosh tote 10/4#          ","          ","          ","ORB     ",04/27/2017,"004753   ","001           ",327,"CS         ",327,"CS       ",0,0,7929.75,7929.75,0,270,270,0
"APP112  ","Apple Ginger Gold 80/88s           ","          ","          ","BHO     ",09/06/2015,"002493   ","002           ",42,"CS         ",42,"CS       ",0,0,1039.5,1039.5,0,0,0,0
"APP116  ","Apple Ginger Gold 138s             ","          ","          ","BHO     ",09/16/2015,"002577   ","004           ",4,"CS         ",4,"CS       ",0,0,60,60,0,24.53,24.53,0
"APP116  ","Apple Ginger Gold 138s             ","          ","          ","BHO     ",09/18/2015,"002592   ","005           ",7,"CS         ",7,"CS       ",0,0,105,105,0,45,45,0
"APP117  ","Apple Ginger Gold 125s             ","          ","          ","BHO     ",09/14/2015,"002547   ","001           ",14,"CS         ",14,"CS       ",0,0,238,238,0,115.28,115.28,0
"APP117  ","Apple Ginger Gold 125s             ","          ","          ","BHO     ",09/16/2015,"002577   ","002           ",15,"CS         ",15,"CS       ",0,0,255,255,0,91.99,91.99,0
"APP117  ","Apple Ginger Gold 125s             ","          ","          ","BHO     ",09/18/2015,"002592   ","001           ",2,"CS         ",2,"CS       ",0,0,34,34,0,12.86,12.86,0
"APP119  ","Apple Ginger Gold 72/80/88/100s    ","          ","          ","BHO     ",09/13/2015,"002542   ","001           ",126,"CS         ",126,"CS       ",0,0,2520,2520,0,0,0,0
"APP119  ","Apple Ginger Gold 72/80/88/100s    ","          ","          ","BHO     ",09/25/2015,"002679   ","003           ",100,"CS         ",100,"CS       ",0,0,2475,2475,0,0,0,0
"APP119  ","Apple Ginger Gold 72/80/88/100s    ","          ","          ","BHO     ",08/31/2017,"005409   ","001           ",61,"CS         ",61,"CS       ",0,0,1601.25,1601.25,0,0,0,0
"APP119  ","Apple Ginger Gold 72/80/88/100s    ","          ","          ","LYM     ",09/06/2017,"005469   ","001           ",168,"CS         ",88,"CS       ",0,-47.62,2310,2310,0,0,0,0
"APP119  ","Apple Ginger Gold 72/80/88/100s    ","          ","          ","LYM     ",09/14/2017,"005540   ","002           ",168,"CS         ",142,"CS       ",0,-15.48,3798.5,3798.5,0,0,0,0
"APP12   ","Apple McIntosh polybag 12/3#       ","          ","          ","ROG     ",03/13/2015,"001598   ","002           ",120,"CS         ",120,"CS       ",0,0,2160,2160,0,162.74,162.74,0
"APP12   ","Apple McIntosh polybag 12/3#       ","          ","          ","ROG     ",03/16/2015,"001606   ","002           ",90,"CS         ",90,"CS       ",0,0,1620,1620,0,112.5,112.5,0
"APP12   ","Apple McIntosh polybag 12/3#       ","          ","          ","ROG     ",03/23/2015,"001618   ","002           ",120,"CS         ",120,"CS       ",0,0,2160,2160,0,150,150,0
"APP13   ","Apple McIntosh tote 8/5#           ","          ","          ","BHO     ",10/27/2014,"001349   ","006           ",70,"CS         ",70,"CS       ",0,0,1435,1435,0,0,0,0
"APP13   ","Apple McIntosh tote 8/5#           ","          ","          ","BHO     ",10/11/2015,"002831   ","003           ",105,"CS         ",105,"CS       ",0,0,2073.75,2073.75,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","BHO     ",09/21/2014,"001109   ","002           ",168,"CS         ",168,"CS       ",0,0,4368,4368,0,769.63,769.63,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",09/21/2014,"001116   ","001           ",42,"CS         ",42,"CS       ",0,0,1134,1134,0,192.41,192.41,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","BHO     ",09/22/2014,"001105   ","001           ",420,"CS         ",376,"CS       ",0,-10.48,8930,8930,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","CLA     ",10/23/2014,"001332   ","002           ",3,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","SUN     ",10/23/2014,"001342   ","002           ",42,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","BHO     ",10/27/2014,"001349   ","005           ",42,"CS         ",42,"CS       ",0,0,1071,1071,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","BHO     ",11/07/2014,"001397   ","001           ",84,"CS         ",84,"CS       ",0,0,2184,2184,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","BHO     ",11/17/2014,"001419   ","001           ",168,"CS         ",168,"CS       ",0,0,4368,4368,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",12/12/2014,"001460   ","001           ",84,"CS         ",84,"CS       ",0,0,1923.6,1923.6,0,130,130,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",12/15/2014,"001461   ","001           ",84,"CS         ",84,"CS       ",0,0,1923.6,1923.6,0,130,130,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",12/22/2014,"001473   ","001           ",84,"CS         ",84,"CS       ",0,0,1923.6,1923.6,0,160.58,160.58,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",12/23/2014,"001490   ","001           ",84,"CS         ",84,"CS       ",0,0,1890,1890,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",01/05/2015,"001493   ","001           ",84,"CS         ",84,"CS       ",0,0,1923.6,1923.6,0,105,105,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",01/06/2015,"001498   ","001           ",210,"CS         ",210,"CS       ",0,0,4725,4725,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",01/13/2015,"001514   ","001           ",147,"CS         ",147,"CS       ",0,0,3307.5,3307.5,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",01/20/2015,"001524   ","001           ",168,"CS         ",168,"CS       ",0,0,3780,3780,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","SUL     ",01/22/2015,"001521   ","001           ",294,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",01/30/2015,"001540   ","001           ",72,"CS         ",72,"CS       ",0,0,1620,1620,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",02/03/2015,"001543   ","001           ",72,"CS         ",72,"CS       ",0,0,1620,1620,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","SUL     ",04/01/2015,"001645   ","002           ",84,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","SUL     ",04/08/2015,"001659   ","002           ",126,"CS         ",0,"CS       ",0,-100,0,0,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","SUL     ",05/20/2015,"001725   ","001           ",84,"CS         ",84,"CS       ",0,0,1747.2,1747.2,0,151.15,151.15,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",10/20/2015,"002899   ","001           ",84,"CS         ",84,"CS       ",0,0,1848,1848,0,126,126,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ROG     ",04/04/2016,"003283   ","001           ",84,"CS         ",84,"CS       ",0,0,1932,1932,0,105,105,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ORB     ",04/15/2016,"003323   ","004           ",126,"CS         ",126,"CS       ",0,0,3118.5,3118.5,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ORB     ",04/15/2016,"003324   ","003           ",210,"CS         ",210,"CS       ",0,0,5197.5,5197.5,0,266.7,266.7,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ORB     ",04/20/2016,"003333   ","004           ",210,"CS         ",210,"CS       ",0,0,5197.5,5197.5,0,266.7,266.7,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ORB     ",04/22/2016,"003344   ","001           ",84,"CS         ",84,"CS       ",0,0,2079,2079,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ORB     ",04/27/2016,"003348   ","001           ",126,"CS         ",126,"CS       ",0,0,3118.5,3118.5,0,160.02,160.02,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","ORB     ",05/12/2016,"003389   ","001           ",10,"CS         ",10,"CS       ",0,0,247.5,247.5,0,0,0,0
"APP14   ","Apple McIntosh 88s                 ","          ","          ","NFF     ",09/22/2017,"005620   ","001           ",588,"CS         ",588,"CS       ",0,0,15288,15288,0,3882.83,3882.83,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",09/18/2015,"002592   ","003           ",4,"CS         ",4,"CS       ",0,0,86,86,0,25.71,25.71,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",09/21/2015,"002620   ","001           ",10,"CS         ",10,"CS       ",0,0,212.5,212.5,0,68.41,68.41,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",09/23/2015,"002643   ","001           ",7,"CS         ",7,"CS       ",0,0,148.75,148.75,0,34.09,34.09,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",09/28/2015,"002698   ","001           ",5,"CS         ",5,"CS       ",0,0,106.25,106.25,0,37.2,37.2,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",09/30/2015,"002702   ","001           ",3,"CS         ",3,"CS       ",0,0,63.75,63.75,0,20.84,20.84,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/02/2015,"002731   ","001           ",1,"CS         ",1,"CS       ",0,0,21.25,21.25,0,6.63,6.63,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/05/2015,"002755   ","001           ",5,"CS         ",5,"CS       ",0,0,106.25,106.25,0,11.61,11.61,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/07/2015,"002787   ","002           ",3,"CS         ",3,"CS       ",0,0,75.75,75.75,0,28.59,28.59,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/12/2015,"002838   ","003           ",5,"CS         ",5,"CS       ",0,0,106.25,106.25,0,43.51,43.51,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/14/2015,"002849   ","003           ",3,"CS         ",3,"CS       ",0,0,60.75,60.75,0,31.66,31.66,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/19/2015,"002891   ","002           ",6,"CS         ",6,"CS       ",0,0,121.5,121.5,0,74.66,74.66,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/21/2015,"002909   ","004           ",5,"CS         ",5,"CS       ",0,0,101.25,101.25,0,43.1,43.1,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/23/2015,"002935   ","002           ",6,"CS         ",6,"CS       ",0,0,121.5,121.5,0,51.43,51.43,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/26/2015,"002952   ","001           ",8,"CS         ",8,"CS       ",0,0,162,162,0,75.8,75.8,0
"APP141  ","Apple Gala 113s                    ","          ","          ","BHO     ",10/29/2015,"002960   ","002           ",10,"CS         ",10,"CS       ",0,0,202.5,202.5,0,64.11,64.11,0
"APP142  ","Apple Gala 138s                    ","          ","          ","BHO     ",09/18/2015,"002592   ","004           ",7,"CS         ",7,"CS       ",0,0,150.5,150.5,0,45,45,0
"APP142  ","Apple Gala 138s                    ","          ","          ","BHO     ",09/21/2015,"002620   ","002           ",1,"CS         ",1,"CS       ",0,0,21.25,21.25,0,6.84,6.84,0
"APP142  ","Apple Gala 138s                    ","          ","          ","BHO     ",09/23/2015,"002643   ","002           ",8,"CS         ",8,"CS       ",0,0,170,170,0,38.95,38.95,0
"APP142  ","Apple Gala 138s                    ","          ","          ","BHO     ",09/28/2015,"002698   ","002           ",3,"CS         ",3,"CS       ",0,0,63.75,63.75,0,22.33,22.33,0
"APP142  ","Apple Gala 138s                    ","          ","          ","BHO     ",10/12/2015,"002838   ","004           ",2,"CS         ",2,"CS       ",0,0,42.5,42.5,0,17.4,17.4,0
"APP142  ","Apple Gala 138s                    ","          ","          ","BHO     ",10/21/2015,"002909   ","005           ",4,"CS         ",4,"CS       ",0,0,81,81,0,34.48,34.48,0
"APP15   ","Apple Macoun 100s                  ","          ","          ","BHO     ",10/14/2015,"002849   ","005           ",8,"CS         ",8,"CS       ",0,0,224,224,0,84.45,84.45,0
"APP172  ","Apple Honeycrisp 80/88/100s        ","          ","          ","RHO     ",11/02/2018,"006972   ","001           ",294,"CS         ",294,"CS       ",0,0,18522,0,-100,0,0,0
"APP2    ","Apple Fuji 80s                     ","          ","          ","BHO     ",11/05/2015,"003002   ","002           ",7,"CS         ",7,"CS       ",0,0,169.75,169.75,0,45.49,45.49,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",12/18/2015,"003120   ","001           ",60,"CS         ",60,"CS       ",0,0,1095,1095,0,75,75,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",12/29/2015,"003121   ","001           ",140,"CS         ",140,"CS       ",0,0,2555,2555,0,175,175,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",01/11/2016,"003156   ","001           ",86,"CS         ",86,"CS       ",0,0,1526.5,1526.5,0,107.5,107.5,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",01/25/2016,"003176   ","001           ",140,"CS         ",140,"CS       ",0,0,2485,2485,0,175,175,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",02/05/2016,"003187   ","001           ",140,"CS         ",140,"CS       ",0,0,2485,2485,0,175,175,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",02/19/2016,"003213   ","001           ",130,"CS         ",130,"CS       ",0,0,2307.5,2307.5,0,162.5,162.5,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",02/29/2016,"003214   ","001           ",140,"CS         ",140,"CS       ",0,0,2485.84,2485.84,0,175,175,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",03/07/2016,"003237   ","001           ",70,"CS         ",70,"CS       ",0,0,1242.5,1242.5,0,87.5,87.5,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",03/14/2016,"003246   ","001           ",105,"CS         ",105,"CS       ",0,0,1863.75,1863.75,0,131.25,131.25,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",04/01/2016,"003284   ","001           ",140,"CS         ",140,"CS       ",0,0,2485,2485,0,175,175,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","BHO     ",04/08/2016,"003310   ","001           ",70,"CS         ",70,"CS       ",0,0,1242.5,1242.5,0,87.5,87.5,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","ROG     ",04/18/2016,"003316   ","002           ",90,"CS         ",90,"CS       ",0,0,1597.5,1597.5,0,112.5,112.5,0
"APP21   ","Apple Empire tote 10/4#            ","          ","          ","ROG     ",04/27/2016,"003336   ","002           ",30,"CS         ",30,"CS       ",0,0,532.5,532.5,0,37.5,37.5,0
"APP22   ","Apple Empire polybag 12/3#         ","          ","          ","BHO     ",03/09/2015,"001593   ","002           ",175,"CS         ",175,"CS       ",0,0,3150,3150,0,237.33,237.33,0
"APP22   ","Apple Empire polybag 12/3#         ","          ","          ","BHO     ",03/16/2015,"001604   ","002           ",210,"CS         ",210,"CS       ",0,0,3780,3780,0,262.5,262.5,0
"APP22   ","Apple Empire polybag 12/3#         ","          ","          ","BHO     ",03/27/2015,"001626   ","002           ",210,"CS         ",210,"CS       ",0,0,3780,3780,0,262.5,262.5,0
"APP23   ","Apple Empire tote 8/5#             ","          ","          ","BHO     ",10/09/2014,"001246   ","004           ",70,"CS         ",70,"CS       ",0,0,1557.5,1557.5,0,0,0,0
